n,grad_frac,curl_frac,curl_energy,order_agreement,ties,min_abs_A,sd_psi,rms_A,cycles,triangles,cycle_frac,pool,q,replicate
50,0.9849504933777977,0.17283670210586888,0.029872525594832857,0.9526530612244898,0,3.305774758555202e-05,0.013152780843261163,0.019076783092424277,17,19600,0.0008673469387755102,control:loose,11,7
50,0.9970237657629856,0.07709481502536639,0.005943610503795459,0.9918367346938776,0,5.7182242456432775e-05,0.017988587953769803,0.025774694318779857,0,19600,0.0,control:m2matched,11,0
50,0.9985510034832252,0.053813506135948326,0.002895893442643748,0.9836734693877551,0,1.2223027278324139e-05,0.021714582849473578,0.031065846946120697,1,19600,5.102040816326531e-05,control:m2matched,11,1
50,0.9963749608325486,0.08507019117139118,0.007236937425937042,0.986938775510204,0,4.1802695676218526e-05,0.017081631977520297,0.024491112639028513,0,19600,0.0,control:m2matched,11,2
50,0.994673974173774,0.10307126224778088,0.01062368510135082,0.9779591836734693,0,2.3142480614080085e-06,0.014420508267958166,0.020711033596908065,0,19600,0.0,control:m2matched,11,3
50,0.9975024179461335,0.07063233106458466,0.004988926191617092,0.9828571428571429,0,2.801843225297418e-05,0.01993522705981794,0.02855020227257014,1,19600,5.102040816326531e-05,control:m2matched,11,4
50,0.9978708640229235,0.06522069253039178,0.004253738734143903,0.9885714285714285,0,2.0436532378598216e-06,0.019120959014675202,0.0273739385726997,1,19600,5.102040816326531e-05,control:m2matched,11,5
50,0.9962341333897263,0.08670381461746897,0.0075175514692204255,0.9812244897959184,0,2.0997011471624027e-05,0.015860046012460664,0.022742855148053857,0,19600,0.0,control:m2matched,11,6
50,0.9969681832471311,0.07781029233279124,0.006054441592914432,0.9844897959183674,0,6.497628673107769e-05,0.019350093300611375,0.02772705377558934,0,19600,0.0,control:m2matched,11,7
50,0.9955403027722275,0.09433719073717084,0.008899505556181351,0.986938775510204,0,9.286933172902856e-05,0.014685052579818413,0.021072624065725534,0,19600,0.0,control:marginal,11,0
50,0.9954667201082361,0.09511051023388986,0.009046009156950868,0.9836734693877551,0,0.00012851051645423883,0.014103865084904422,0.020240132880112647,0,19600,0.0,control:marginal,11,1
50,0.9956032238338078,0.09367081024379353,0.008774220691728776,0.9844897959183674,0,8.886412706821112e-05,0.016882749469453794,0.024224724217864823,0,19600,0.0,control:marginal,11,2
50,0.9972288813038095,0.0743946119927557,0.005534558293552669,0.9804081632653061,0,1.3348427498227622e-05,0.019040818157523034,0.027276755924776047,0,19600,0.0,control:marginal,11,3
50,0.9950997164709039,0.09887645968341592,0.009776554279526173,0.9706122448979592,0,1.859730358455547e-05,0.01641446318072669,0.023564706860218946,0,19600,0.0,control:marginal,11,4
50,0.9954576302267473,0.09520560079821182,0.00906410642334847,0.9795918367346939,0,1.9926707446327185e-06,0.015466009934402329,0.02219511834095476,0,19600,0.0,control:marginal,11,5
50,0.9967781954679965,0.08020741262230476,0.006433229039564653,0.9893877551020408,0,1.7317047819487286e-05,0.01914100209746942,0.02743267141576287,0,19600,0.0,control:marginal,11,6
50,0.9968605056682783,0.07917785194601115,0.006269132238784463,0.9918367346938776,0,1.0321177613459298e-05,0.018289998927691925,0.02621085873914385,0,19600,0.0,control:marginal,11,7
50,0.9977218730155129,0.06746157503658763,0.004551064106417144,0.9746938775510204,0,3.208600876347667e-05,0.014324192393992869,0.02050985604792912,2,19600,0.00010204081632653062,control:sigshuffle,11,0
50,0.9949263617947974,0.10060583783144643,0.010121534605767297,0.9804081632653061,0,6.0478987042866805e-06,0.011877118817816053,0.017053837598867003,3,19600,0.0001530612244897959,control:sigshuffle,11,1
50,0.9975430941241934,0.07005551630764342,0.004907775365130493,0.9746938775510204,0,1.6139057583686167e-06,0.013323113330135144,0.019079896553001057,0,19600,0.0,control:sigshuffle,11,2
50,0.9970814984146151,0.07634451859345143,0.005828485519265851,0.9820408163265306,0,1.136795864886686e-05,0.013367685477313509,0.019152590404478996,0,19600,0.0,control:sigshuffle,11,3
50,0.9974952700973422,0.07073320389625909,0.005003186133429762,0.9812244897959184,0,3.271193691256613e-05,0.015126830366451337,0.021664020185529525,0,19600,0.0,control:sigshuffle,11,4
50,0.9964868528849863,0.08374934045934662,0.007013952027375553,0.986938775510204,0,2.003736411615442e-05,0.013788341425682275,0.019767075251509635,0,19600,0.0,control:sigshuffle,11,5
50,0.9963700083433528,0.08512817673289622,0.0072468064738672126,0.9844897959183674,0,0.00016786734917617618,0.012718325550797183,0.01823523023474801,0,19600,0.0,control:sigshuffle,11,6
50,0.9970914326324877,0.07621466375241381,0.005808674970893499,0.9853061224489796,0,1.1138763998941315e-05,0.014729620668776557,0.021103696764853498,0,19600,0.0,control:sigshuffle,11,7
50,0.9955513128378067,0.0942209292403726,0.008877583506919303,0.9836734693877551,0,6.262370450449417e-05,0.018225865717714035,0.026153298870238793,0,19600,0.0,control:maxmatched,11,0
50,0.9958425846166938,0.09109087036549247,0.008297546663942957,0.9844897959183674,0,7.014416822270775e-06,0.01642014799878574,0.02355528338146788,0,19600,0.0,control:maxmatched,11,1
50,0.9956225034127224,0.09346566587888523,0.00873583069818341,0.9795918367346939,0,6.220735145223699e-06,0.017137621614344185,0.02458995905375939,1,19600,5.102040816326531e-05,control:maxmatched,11,2
50,0.9934825466657651,0.11398433870714676,0.012992429470505556,0.9918367346938776,0,8.280550308548129e-06,0.013204025665220248,0.018986638336791525,0,19600,0.0,control:maxmatched,11,3
50,0.9955460002038792,0.09427704640079514,0.008888161478057679,0.9730612244897959,0,2.9049439557282675e-05,0.017219524922940287,0.024709376878063287,1,19600,5.102040816326531e-05,control:maxmatched,11,4
50,0.9961457936380089,0.08771292845015143,0.007693557817301383,0.9853061224489796,0,2.3412292253999212e-05,0.017922917894362025,0.02570323398847932,5,19600,0.00025510204081632655,control:maxmatched,11,5
50,0.9954551974393797,0.09523103428465701,0.009068949890925519,0.9820408163265306,0,5.489847398898462e-08,0.017826486612271715,0.025582677665062146,0,19600,0.0,control:maxmatched,11,6
50,0.9968700712012561,0.07905732820682924,0.006250061143202319,0.9844897959183674,0,2.3029624411918803e-06,0.01641527788694471,0.023524025506243964,0,19600,0.0,control:maxmatched,11,7
100,0.9966894260837831,0.08130306225954638,0.006610187932779675,0.9842424242424243,0,5.656630107875316e-06,0.017126055115753904,0.02442276817277059,8,161700,4.9474335188620906e-05,arithmetic,11,0
100,0.9954701287911544,0.09507482676566713,0.009039222684521614,0.9852525252525253,0,5.656630107875316e-06,0.01695063461649008,0.024202215873662315,4,161700,2.4737167594310453e-05,arithmetic,11,1
100,0.9967966359934605,0.07997791240161425,0.006396466472120284,0.977979797979798,0,1.8068102081159054e-05,0.019701860110615237,0.02809299668856929,3,161700,1.8552875695732837e-05,arithmetic,11,2
100,0.9961472270294428,0.0876966480633787,0.007690702081552103,0.9826262626262626,0,2.296452098038415e-06,0.016869949848363014,0.024070641333341185,6,161700,3.7105751391465674e-05,arithmetic,11,3
100,0.9964342113322152,0.08437335175721071,0.007118862486746011,0.9850505050505051,0,2.0080015308732158e-05,0.0176062967468933,0.025114051927144672,7,161700,4.329004329004329e-05,arithmetic,11,4
100,0.9954891429601158,0.0948755302938213,0.009001366248533803,0.9894949494949495,0,5.525375345039052e-06,0.01603084952628286,0.022888504121900716,2,161700,1.2368583797155226e-05,arithmetic,11,5
100,0.9936341788526367,0.11265486503407757,0.012691118615846231,0.9832323232323232,0,4.2962255919487546e-07,0.014823823444593926,0.021204650194071306,5,161700,3.0921459492888065e-05,arithmetic,11,6
100,0.994925996022346,0.10060945501762308,0.010122262438943121,0.982020202020202,0,2.296452098038415e-06,0.017513111706796182,0.025018999580084765,5,161700,3.0921459492888065e-05,arithmetic,11,7
100,0.9918291046918613,0.12757361438063916,0.016275027086140023,0.9608080808080808,0,5.867430683537123e-07,0.016016887714922455,0.022952959123401583,44,161700,0.00027210884353741496,control:loose,11,0
100,0.9933335283197151,0.11527576291617468,0.013288501515906112,0.9618181818181818,0,1.226837957224447e-06,0.017954001712715287,0.025689968290078267,41,161700,0.0002535559678416821,control:loose,11,1
100,0.9900105951121694,0.14099298410079944,0.019879021565648282,0.9553535353535354,0,4.595647842275952e-06,0.015822885124277455,0.022716594886046108,49,161700,0.00030303030303030303,control:loose,11,2
100,0.9927395085990569,0.1202841139407155,0.01446826806650303,0.9606060606060606,0,2.2510906375616813e-06,0.017170906171271965,0.024584156363813274,37,161700,0.00022881880024737167,control:loose,11,3
100,0.9928399353671871,0.11945234505893852,0.014268862740079713,0.9513131313131313,0,2.8068051938223704e-06,0.018991585012325275,0.027188132313652715,49,161700,0.00030303030303030303,control:loose,11,4
100,0.9924130212355907,0.12294875063231117,0.015116395282046238,0.9597979797979798,0,4.461056715254763e-06,0.015432106264561015,0.02210192759182711,94,161700,0.0005813234384662956,control:loose,11,5
100,0.9931279304404788,0.11703381468195684,0.013696913779010618,0.9577777777777777,0,2.5117793542861477e-06,0.016507425968254972,0.023624986159021956,62,161700,0.000383426097711812,control:loose,11,6
100,0.9931367574029959,0.11695888634500239,0.013679381095063184,0.9654545454545455,0,9.928112854051818e-08,0.018307588350045582,0.026201097494904263,22,161700,0.00013605442176870748,control:loose,11,7
100,0.9962997762053142,0.0859462386218345,0.007386755933241315,0.9850505050505051,0,5.76773821925336e-07,0.016087113374993522,0.022950147987960228,8,161700,4.9474335188620906e-05,control:m2matched,11,0
100,0.9974227274493657,0.07174888687267784,0.0051479027674683235,0.9818181818181818,0,1.5681702968284306e-05,0.01997676813202074,0.028467109340945332,4,161700,2.4737167594310453e-05,control:m2matched,11,1
100,0.9976137261670065,0.06904240264635059,0.004766853363180799,0.9870707070707071,0,1.8005413149890792e-05,0.020845336584414384,0.02969914156752469,1,161700,6.184291898577613e-06,control:m2matched,11,2
100,0.9959884229181257,0.08948218489210409,0.008007061413064703,0.9812121212121212,0,4.296695855221522e-06,0.016620421318911074,0.02371838634390224,9,161700,5.5658627087198515e-05,control:m2matched,11,3
100,0.99669117245263,0.08128165078910392,0.006606706755001838,0.9826262626262626,0,9.340276214242493e-06,0.01789827106124951,0.025523949091105568,4,161700,2.4737167594310453e-05,control:m2matched,11,4
100,0.9960423909235893,0.08887944353572488,0.007899555483220105,0.9836363636363636,0,8.8865312575237e-07,0.01668953152502638,0.023815720490073897,2,161700,1.2368583797155226e-05,control:m2matched,11,5
100,0.9963828342825936,0.08497792388018083,0.007221247546985806,0.9868686868686869,0,1.4169860262591705e-05,0.01675615383919152,0.023902619749249485,3,161700,1.8552875695732837e-05,control:m2matched,11,6
100,0.9970072933446323,0.07730754825765877,0.005976457017610241,0.9747474747474747,0,8.440583644242494e-07,0.019792459188182777,0.028216219383269302,7,161700,4.329004329004329e-05,control:m2matched,11,7
100,0.996428362475144,0.08444239726051805,0.007130518455103146,0.9864646464646465,0,1.0277305096395573e-05,0.01820655487978515,0.025970427237377084,2,161700,1.2368583797155226e-05,control:marginal,11,0
100,0.9953308185487467,0.09652233755500256,0.009316561647081858,0.9826262626262626,0,5.267364995287238e-06,0.015961982144934852,0.022793801915477783,7,161700,4.329004329004329e-05,control:marginal,11,1
100,0.9957884316837733,0.0916809648987789,0.008405399324771128,0.9864646464646465,0,1.402023827368204e-05,0.017159976817469166,0.024493284140312974,2,161700,1.2368583797155226e-05,control:marginal,11,2
100,0.995465169697796,0.09512673608685339,0.009049095918537855,0.9854545454545455,0,2.4033678478474485e-06,0.015250848136832298,0.021775359210812383,3,161700,1.8552875695732837e-05,control:marginal,11,3
100,0.9948332966819843,0.10152197699441834,0.010306711812855206,0.9842424242424243,0,1.2732114846869536e-05,0.015040018366688994,0.021487973247874773,3,161700,1.8552875695732837e-05,control:marginal,11,4
100,0.995990201911458,0.08946238145932232,0.008003517696373297,0.9806060606060606,0,1.5369669169817968e-05,0.015747654982030273,0.02247285375998322,3,161700,1.8552875695732837e-05,control:marginal,11,5
100,0.9970387613085667,0.0769006401031817,0.005913708448279078,0.9773737373737373,0,1.2603040914882513e-05,0.0184540637174296,0.026307366419498268,1,161700,6.184291898577613e-06,control:marginal,11,6
100,0.9955834460266416,0.09388078609448157,0.008813601997717805,0.9822222222222222,0,1.4427768016078701e-05,0.015736482233369382,0.022466084575575997,10,161700,6.184291898577613e-05,control:marginal,11,7
100,0.9962605203816529,0.08640008986614343,0.007464975528877663,0.9816161616161616,0,7.839334040804502e-07,0.012477999177364344,0.01780202606897552,18,161700,0.00011131725417439703,control:sigshuffle,11,0
100,0.9975930270918142,0.06934084148458966,0.00480815229779099,0.9844444444444445,0,5.175613034924531e-06,0.01400222647499702,0.019949917010049473,3,161700,1.8552875695732837e-05,control:sigshuffle,11,1
100,0.9965353253172827,0.08317058010364779,0.0069173453947772925,0.98,0,7.924598722230947e-06,0.013893437416611925,0.019815927809151614,3,161700,1.8552875695732837e-05,control:sigshuffle,11,2
100,0.997413611819903,0.07187549621654528,0.005166086956374614,0.9785858585858586,0,5.041702312524876e-06,0.014909920010815503,0.02124699047910923,1,161700,6.184291898577613e-06,control:sigshuffle,11,3
100,0.996561660010811,0.08285443739774238,0.006864857796496412,0.9812121212121212,0,3.210041343404413e-06,0.01338720306768849,0.019093391464931192,3,161700,1.8552875695732837e-05,control:sigshuffle,11,4
100,0.9963636861477352,0.08520214155816568,0.007259404926097702,0.9824242424242424,0,1.941694387874726e-05,0.014098612475677461,0.020112028845317917,11,161700,6.802721088435374e-05,control:sigshuffle,11,5
100,0.9965913712083071,0.08249629587530866,0.006805638833146469,0.9775757575757575,0,1.0220398858340474e-06,0.013226466350829006,0.018863579612917118,1,161700,6.184291898577613e-06,control:sigshuffle,11,6
100,0.9965567306440651,0.08291370579109586,0.006874682608012402,0.9874747474747475,0,1.701257904973552e-05,0.012771116362002373,0.018214792818200706,3,161700,1.8552875695732837e-05,control:sigshuffle,11,7
100,0.9960577167738001,0.08870752423196458,0.007869024855364582,0.9872727272727273,0,2.016371642543646e-06,0.01787765271289112,0.025510759741183348,6,161700,3.7105751391465674e-05,control:maxmatched,11,0
100,0.9951575655611014,0.09829252111174272,0.009661419706502389,0.9826262626262626,0,8.542118392629305e-07,0.016929865429300316,0.024180153724673636,13,161700,8.039579468150897e-05,control:maxmatched,11,1
100,0.9938213331049195,0.11099170178693563,0.01231915786556005,0.9781818181818182,0,7.654167728077255e-06,0.015222431686796208,0.021770736396919125,10,161700,6.184291898577613e-05,control:maxmatched,11,2
100,0.9958090057146207,0.0914572257268842,0.008364424137658248,0.9826262626262626,0,6.467692453382412e-06,0.0158456986526388,0.022616882584984916,17,161700,0.00010513296227581942,control:maxmatched,11,3
100,0.9958127929918864,0.0914159795314701,0.00835688131369816,0.9866666666666667,0,8.8865312575237e-07,0.016720171048830855,0.02386494376109185,5,161700,3.0921459492888065e-05,control:maxmatched,11,4
100,0.9961113948678207,0.08810271854196366,0.007762089014484468,0.9846464646464647,0,4.191551692400708e-07,0.017582726562272128,0.025088558822337105,5,161700,3.0921459492888065e-05,control:maxmatched,11,5
100,0.9945727297643041,0.10404366972180741,0.010825085209180544,0.9777777777777777,0,8.866055822398522e-06,0.01584569544863854,0.0226449912925803,7,161700,4.329004329004329e-05,control:maxmatched,11,6
100,0.9941341003365192,0.10815447539560721,0.011697390548099006,0.983030303030303,0,4.161176084482854e-06,0.015192744802844943,0.021721442974196113,19,161700,0.00011750154607297464,control:maxmatched,11,7
200,0.9959834037390467,0.08953803368615439,0.008017059476382916,0.9846231155778894,0,2.296452098038415e-06,0.017088082751815628,0.024324543254262913,24,1313400,1.827318410232983e-05,arithmetic,11,0
200,0.9954868009936504,0.09490010035520707,0.009006029047428376,0.9831155778894473,0,1.295555174252172e-07,0.016876702138647583,0.024035631485359223,34,1313400,2.5887010811633928e-05,arithmetic,11,1
200,0.9960370719548173,0.08893903131738098,0.007910151291674074,0.9837185929648241,0,1.295555174252172e-07,0.017671905505763207,0.02515424781355354,22,1313400,1.6750418760469013e-05,arithmetic,11,2
200,0.9958291791827597,0.09123730535362798,0.008324245888191154,0.9831658291457287,0,1.295555174252172e-07,0.017245169544283092,0.024551954939012487,43,1313400,3.273945485000761e-05,arithmetic,11,3
200,0.992964007930335,0.11841654848426243,0.014022478954925678,0.9613065326633166,0,6.547630641451363e-06,0.017468806543637923,0.024942109751837756,569,1313400,0.0004332267397594031,control:loose,11,0
200,0.9924187785266949,0.12290227022957308,0.015104968027583003,0.9630150753768845,0,2.6440684952611093e-07,0.017222455777477243,0.02460387785661484,664,1313400,0.000505558093497792,control:loose,11,1
200,0.9927925560518148,0.11984548655708212,0.014362940648103752,0.9595477386934673,0,2.1654573383322884e-06,0.01781691276168606,0.02544353200684803,598,1313400,0.00045530683721638497,control:loose,11,2
200,0.992477028991168,0.12243098841741065,0.014989346924864142,0.9626130653266332,0,3.169700434013656e-06,0.017553303781837077,0.025075053171546558,389,1313400,0.00029617785899192935,control:loose,11,3
200,0.9970456981316336,0.07681064924347226,0.005899875837203725,0.9819597989949749,0,6.158447317994309e-06,0.01855813769981162,0.026388991076347342,20,1313400,1.5227653418608192e-05,control:m2matched,11,0
200,0.9969779943137956,0.07768448271077762,0.0060348788540411065,0.9836683417085427,0,1.5744763293135122e-07,0.018206907711990412,0.025891313051968998,46,1313400,3.5023602862798846e-05,control:m2matched,11,1
200,0.9968965176806619,0.07872314168127632,0.006197333036170306,0.9844221105527639,0,1.061332560725603e-07,0.018088793532413067,0.02572544999201518,14,1313400,1.0659357393025734e-05,control:m2matched,11,2
200,0.9968699535766283,0.07905881137565388,0.006250295656131219,0.9853266331658291,0,7.950357723274237e-07,0.01823214809281086,0.02593001637485648,51,1313400,3.883051621745089e-05,control:m2matched,11,3
200,0.9968715815296311,0.07903828147557693,0.006247049938612526,0.9798994974874372,0,1.1657413280241613e-06,0.017936550706769916,0.025509571973549618,10,1313400,7.613826709304096e-06,control:marginal,11,0
200,0.995353822439552,0.0962848282699452,0.009270768154972837,0.9834170854271357,0,6.881602598207692e-06,0.016115185417009053,0.022954153186136795,31,1313400,2.36028627988427e-05,control:marginal,11,1
200,0.995753509838058,0.09205947884486813,0.008474947645188724,0.9837185929648241,0,1.1609339367613103e-07,0.017329288756732477,0.0246735903503022,36,1313400,2.7409776153494748e-05,control:marginal,11,2
200,0.9955670323586069,0.09405468664918629,0.008846284080676621,0.9855778894472362,0,7.582262426808484e-07,0.016541483061188793,0.023556317282344,47,1313400,3.578498553372925e-05,control:marginal,11,3
200,0.9971690574839964,0.07519222563854613,0.0056538707964780355,0.9782914572864322,0,3.0722375294889304e-06,0.01380966464821559,0.01963440731161114,35,1313400,2.6648393482564338e-05,control:sigshuffle,11,0
200,0.9966078728179874,0.08229670611395236,0.006772747837206243,0.97321608040201,0,8.047332242799854e-07,0.0130125865433111,0.018511549588736388,25,1313400,1.903456677326024e-05,control:sigshuffle,11,1
200,0.9956762797520836,0.09289104337367982,0.008628745939050865,0.982713567839196,0,3.9140431273843035e-07,0.012524492966474681,0.017833863971136593,16,1313400,1.2182122734886554e-05,control:sigshuffle,11,2
200,0.9963296392407098,0.08559935730177451,0.007327249970476858,0.9808040201005025,0,2.2250349096530897e-07,0.012698126267142082,0.01806924675343309,23,1313400,1.7511801431399423e-05,control:sigshuffle,11,3
200,0.9957146151919799,0.09247921438403094,0.008552405093087556,0.9834170854271357,0,9.005957957164412e-07,0.016988799478815847,0.024189743652333544,47,1313400,3.578498553372925e-05,control:maxmatched,11,0
200,0.995103165643776,0.09884174080688646,0.009769689725735725,0.9803015075376884,0,3.4879368837614777e-07,0.01697565236387973,0.02418587603572646,51,1313400,3.883051621745089e-05,control:maxmatched,11,1
200,0.9955852790526037,0.0938613452585737,0.008809952133749176,0.9807035175879397,0,8.955647958774904e-07,0.017161903020301694,0.024439394091573072,73,1313400,5.55809349779199e-05,control:maxmatched,11,2
200,0.9955164620652133,0.09458844409948138,0.008946973757160713,0.98321608040201,0,1.232806583040258e-06,0.016565685412693293,0.023591981618822852,89,1313400,6.776305771280645e-05,control:maxmatched,11,3
296,0.9958658105100727,0.09083659756461529,0.008251287457115872,0.9831424644983967,0,1.295555174252172e-07,0.017418030529628883,0.02477696287628576,132,4278680,3.085063617751269e-05,arithmetic,11,0
296,0.9958658105100727,0.09083659756461529,0.008251287457115872,0.9831424644983967,0,1.295555174252172e-07,0.017418030529628883,0.02477696287628576,132,4278680,3.085063617751269e-05,arithmetic,11,1
296,0.9958658105100727,0.09083659756461529,0.008251287457115872,0.9831424644983967,0,1.295555174252172e-07,0.017418030529628883,0.02477696287628576,132,4278680,3.085063617751269e-05,arithmetic,11,2
296,0.9958658105100728,0.09083659756461529,0.008251287457115874,0.9831424644983967,0,1.295555174252172e-07,0.017418030529628883,0.02477696287628576,132,4278680,3.085063617751269e-05,arithmetic,11,3
296,0.9935092460963268,0.1137513864579616,0.012939377921108528,0.9629409070087036,0,1.4063714179890496e-06,0.017907288807048182,0.02553334833487322,2127,4278680,0.0004971159329512841,control:loose,11,0
296,0.9926538263312735,0.12098917749072371,0.014638381069881846,0.9573751717819514,0,2.093201868502703e-06,0.018100138636750238,0.025830566188935637,1639,4278680,0.00038306206587078256,control:loose,11,1
296,0.9928357540550203,0.11948709331973506,0.014277165469999076,0.959024278515804,0,1.1635881682625637e-06,0.018087136968579404,0.025807281804034684,1948,4278680,0.0004552806005590509,control:loose,11,2
296,0.9914420345607639,0.1305476622004895,0.017042692106013113,0.9592533211177279,0,1.8955397829145681e-07,0.01706163119637743,0.024378280370412,3133,4278680,0.0007322351753344489,control:loose,11,3
296,0.9966867914857572,0.08133535318560205,0.006615439677826625,0.9855245075584058,0,1.0790698046214686e-06,0.017716449313978096,0.025180701720548544,114,4278680,2.6643731244215504e-05,control:m2matched,11,0
296,0.9969033874178829,0.078636099564708,0.006183636154750671,0.9867842418689876,0,3.6735560851042237e-06,0.017529722946520825,0.024909890926325555,157,4278680,3.6693559695981004e-05,control:m2matched,11,1
296,0.9969069360430893,0.07859109917274429,0.006176560869180129,0.9859596885020614,0,3.1806398406164504e-06,0.018700599004798535,0.02657362154000318,121,4278680,2.8279749829386632e-05,control:m2matched,11,2
296,0.9971815605977794,0.07502623010505889,0.005628935203777244,0.9854786990380211,0,1.631499915388801e-06,0.01709660528714411,0.024287649753076655,123,4278680,2.87471837108641e-05,control:m2matched,11,3
296,0.9953335517922481,0.0964941484061491,0.009311120676627928,0.9845167201099404,0,1.0614995502589153e-06,0.016084893602377016,0.022892825288680065,92,4278680,2.150195854796339e-05,control:marginal,11,0
296,0.9957597590888579,0.09199185930993911,0.008462502179299633,0.9824324324324324,0,1.504248136052766e-06,0.017362967017413355,0.024701266096018974,91,4278680,2.126824160722466e-05,control:marginal,11,1
296,0.9958602497629078,0.09089754090270502,0.008262362942158933,0.984722858451672,0,9.067754254132865e-07,0.01663617296635024,0.023664910962435188,86,4278680,2.0099656903530997e-05,control:marginal,11,2
296,0.9956541464459656,0.09312798003261821,0.008672820664955736,0.9836005497022446,0,1.3429553727961618e-06,0.016670484667205242,0.02371862807308357,113,4278680,2.6410014303476775e-05,control:marginal,11,3
296,0.996109144323226,0.0881281600605081,0.0077665725956505335,0.9770499312872194,0,1.0125524338988612e-06,0.01295013733610921,0.018416932337914128,83,4278680,1.9398506081314797e-05,control:sigshuffle,11,0
296,0.9970212068760004,0.07712790052583994,0.00594871303952386,0.9774393037104901,0,9.951906416727496e-07,0.014291464085778057,0.020305896661262153,146,4278680,3.412267334785495e-05,control:sigshuffle,11,1
296,0.9963904676737387,0.08488837334351669,0.007206035928908275,0.9825011452130096,0,1.8559991932232123e-07,0.012861030286363949,0.01828504536985946,161,4278680,3.7628427458935937e-05,control:sigshuffle,11,2
296,0.9970744532086461,0.07643647531564648,0.005842534758679434,0.977027027027027,0,2.1366075575457444e-08,0.013648719002594288,0.019391622542595806,63,4278680,1.4724167266540149e-05,control:sigshuffle,11,3
296,0.9952307505139835,0.09754872234618599,0.009515753231373283,0.9827301878149336,0,3.1094364949524333e-07,0.01667450841915451,0.02373444596443194,101,4278680,2.3605411014611982e-05,control:maxmatched,11,0
296,0.9956237101059014,0.0934528109526941,0.008733427874959983,0.9838295923041686,0,5.268541201086663e-07,0.016804340659727433,0.023909808178545416,91,4278680,2.126824160722466e-05,control:maxmatched,11,1
296,0.9957377417971891,0.09222987347185568,0.00850634956063451,0.9847457627118644,0,1.8815303970409758e-07,0.0167216116554216,0.023789373768886457,136,4278680,3.178550394046762e-05,control:maxmatched,11,2
296,0.9952176932294573,0.0976818462306955,0.009541743083037237,0.9828905176362803,0,2.6965130783818125e-07,0.016700706585886387,0.02377204824332904,157,4278680,3.6693559695981004e-05,control:maxmatched,11,3
8,0.9978830391931417,0.06503414557491187,0.004229440090658829,1.0,0,0.002398125344805213,0.017100975927652997,0.025909093954197628,0,56,0.0,arithmetic,13,0
8,0.9938988310346923,0.11029557410826688,0.01216511366787219,1.0,0,1.8215234275142933e-05,0.00753206283231175,0.011457311630494222,0,56,0.0,arithmetic,13,1
8,0.9997135177461857,0.023934962618455284,0.0005728824355468519,1.0,0,0.002215598438888189,0.01991662345407583,0.030119733120800678,0,56,0.0,arithmetic,13,2
8,0.9992737221491447,0.03810548808497696,0.001452028222194321,0.9642857142857143,0,0.0003380098834424583,0.015354741496699235,0.023231059315804336,0,56,0.0,arithmetic,13,3
8,0.9865751836946876,0.16330770624129534,0.02666940691779321,1.0,0,0.0013215905895185287,0.008804255600663594,0.013491909723012714,0,56,0.0,arithmetic,13,4
8,0.9977388959267147,0.06720934127738909,0.0045170955549405575,1.0,0,0.0007102918846249029,0.015034950122823318,0.022782220972210478,0,56,0.0,arithmetic,13,5
8,0.9974942356502128,0.07074779038668057,0.005005249844597692,0.9642857142857143,0,0.001897328368767992,0.013811373621381783,0.020933288096392194,0,56,0.0,arithmetic,13,6
8,0.9970876285988277,0.07626441434355932,0.005816260895166097,1.0,0,0.0020272719340928003,0.012436233163824709,0.018856735071882354,0,56,0.0,arithmetic,13,7
8,0.9993944887601797,0.0347944799613283,0.0012106558357792767,1.0,0,0.0005279779738878165,0.020476785042861136,0.030976745838371136,0,56,0.0,control:loose,13,0
8,0.9882697686167524,0.1527182518174904,0.023322864438190417,1.0,0,0.000567038357991323,0.011897252511085931,0.018200450599249764,0,56,0.0,control:loose,13,1
8,0.9962584117638295,0.08642440043073546,0.007469176989812108,1.0,0,0.0008881735420531722,0.018525972594473465,0.028113828243644334,0,56,0.0,control:loose,13,2
8,0.9734421656221807,0.2289330692337806,0.05241035018879898,1.0,0,0.0011379364958729044,0.007076405583938805,0.010990400875530104,0,56,0.0,control:loose,13,3
8,0.9968808763531231,0.07892096275026822,0.006228518361429223,1.0,0,0.0025444483615063573,0.014153557190229043,0.021465119500259814,0,56,0.0,control:loose,13,4
8,0.9983076680613704,0.05815324487824125,0.003381799889868692,1.0,0,0.0034481365449019474,0.017143856017250395,0.025963012054146712,0,56,0.0,control:loose,13,5
8,0.9975457357429194,0.07001789129299477,0.004902505101117631,1.0,0,0.00035974068866984066,0.012114856890390777,0.018361004758337497,0,56,0.0,control:loose,13,6
8,0.9934126998011998,0.11459148255298465,0.013131207873690985,0.9642857142857143,0,0.00047325923151131377,0.014570134756785104,0.02217404028003168,0,56,0.0,control:loose,13,7
8,0.9984904971941035,0.054924739535766334,0.0030167270130717736,0.9642857142857143,0,0.00022659056403973032,0.022158566535093432,0.03355124939741267,0,56,0.0,control:m2matched,13,0
8,0.9981612876254974,0.060613891854993794,0.0036740438858088825,1.0,0,0.0006432456716165547,0.013277396798096489,0.02011051458693637,0,56,0.0,control:m2matched,13,1
8,0.9955950768895399,0.09375736170195494,0.008790442873311207,1.0,0,0.00027131873639119064,0.01498690578650022,0.0227583204422051,0,56,0.0,control:m2matched,13,2
